,uid,label_id,path,label_num
10058,9a7c1f83,11,../../Data/train/audio/three/9a7c1f83_nohash_1.wav,9
33678,e7ea8b76,0,../../Data/train/audio/yes/e7ea8b76_nohash_2.wav,5
38624,cb8f8307,1,../../Data/train/audio/no/cb8f8307_nohash_1.wav,2
51070,7c1d8533,11,../../Data/train/audio/bed/7c1d8533_nohash_0.wav,6
29956,c1d39ce8,11,../../Data/train/audio/zero/c1d39ce8_nohash_8.wav,0
14090,d0faf7e4,4,../../Data/train/audio/left/d0faf7e4_nohash_0.wav,7
9649,bdee441c,11,../../Data/train/audio/six/bdee441c_nohash_2.wav,8
49334,cb8f8307,11,../../Data/train/audio/seven/cb8f8307_nohash_2.wav,2
27490,c1d39ce8,3,../../Data/train/audio/down/c1d39ce8_nohash_0.wav,0
16533,9a7c1f83,7,../../Data/train/audio/off/9a7c1f83_nohash_1.wav,9
56464,c120e80e,11,../../Data/train/audio/nine/c120e80e_nohash_9.wav,1
36504,e7ea8b76,1,../../Data/train/audio/no/e7ea8b76_nohash_1.wav,5
10026,e7ea8b76,11,../../Data/train/audio/three/e7ea8b76_nohash_1.wav,5
4421,c1d39ce8,11,../../Data/train/audio/four/c1d39ce8_nohash_9.wav,0
29159,cb8f8307,11,../../Data/train/audio/sheila/cb8f8307_nohash_1.wav,2
46584,c1d39ce8,2,../../Data/train/audio/up/c1d39ce8_nohash_8.wav,0
43368,cb8f8307,8,../../Data/train/audio/stop/cb8f8307_nohash_1.wav,2
54369,c120e80e,11,../../Data/train/audio/tree/c120e80e_nohash_0.wav,1
61487,d0faf7e4,11,../../Data/train/audio/two/d0faf7e4_nohash_1.wav,7
18324,c120e80e,7,../../Data/train/audio/off/c120e80e_nohash_2.wav,1
49772,bdee441c,11,../../Data/train/audio/seven/bdee441c_nohash_3.wav,8
30922,e7ea8b76,11,../../Data/train/audio/zero/e7ea8b76_nohash_3.wav,5
56783,cb2929ce,11,../../Data/train/audio/nine/cb2929ce_nohash_3.wav,3
49997,cb2929ce,11,../../Data/train/audio/seven/cb2929ce_nohash_4.wav,3
37855,c1d39ce8,1,../../Data/train/audio/no/c1d39ce8_nohash_2.wav,0
24202,c1d39ce8,11,../../Data/train/audio/five/c1d39ce8_nohash_3.wav,0
13321,9a7c1f83,4,../../Data/train/audio/left/9a7c1f83_nohash_2.wav,9
62286,c120e80e,11,../../Data/train/audio/two/c120e80e_nohash_1.wav,1
60740,7c1d8533,11,../../Data/train/audio/two/7c1d8533_nohash_3.wav,6
61851,cb2929ce,11,../../Data/train/audio/two/cb2929ce_nohash_9.wav,3
31445,c120e80e,11,../../Data/train/audio/zero/c120e80e_nohash_3.wav,1
16496,e7ea8b76,7,../../Data/train/audio/off/e7ea8b76_nohash_1.wav,5
58162,c1d39ce8,11,../../Data/train/audio/nine/c1d39ce8_nohash_0.wav,0
22831,28ce0c58,11,../../Data/train/audio/eight/28ce0c58_nohash_0.wav,4
27106,c120e80e,3,../../Data/train/audio/down/c120e80e_nohash_2.wav,1
56310,cb8f8307,11,../../Data/train/audio/nine/cb8f8307_nohash_3.wav,2
59007,9a7c1f83,6,../../Data/train/audio/on/9a7c1f83_nohash_0.wav,9
8688,cb2929ce,11,../../Data/train/audio/six/cb2929ce_nohash_2.wav,3
60291,bdee441c,6,../../Data/train/audio/on/bdee441c_nohash_2.wav,8
7964,c1d39ce8,11,../../Data/train/audio/six/c1d39ce8_nohash_1.wav,0
18214,28ce0c58,7,../../Data/train/audio/off/28ce0c58_nohash_2.wav,4
22461,e7ea8b76,11,../../Data/train/audio/eight/e7ea8b76_nohash_2.wav,5
9764,cb8f8307,11,../../Data/train/audio/six/cb8f8307_nohash_1.wav,2
50297,e7ea8b76,11,../../Data/train/audio/seven/e7ea8b76_nohash_2.wav,5
55961,c120e80e,11,../../Data/train/audio/nine/c120e80e_nohash_7.wav,1
55407,c120e80e,11,../../Data/train/audio/tree/c120e80e_nohash_1.wav,1
2159,7c1d8533,11,../../Data/train/audio/happy/7c1d8533_nohash_0.wav,6
12112,cb8f8307,11,../../Data/train/audio/three/cb8f8307_nohash_1.wav,2
50442,c120e80e,11,../../Data/train/audio/seven/c120e80e_nohash_3.wav,1
44097,e7ea8b76,9,../../Data/train/audio/go/e7ea8b76_nohash_0.wav,5
5613,9a7c1f83,11,../../Data/train/audio/four/9a7c1f83_nohash_3.wav,9
29671,d0faf7e4,11,../../Data/train/audio/zero/d0faf7e4_nohash_4.wav,7
59121,d0faf7e4,6,../../Data/train/audio/on/d0faf7e4_nohash_1.wav,7
60890,c120e80e,11,../../Data/train/audio/two/c120e80e_nohash_0.wav,1
17755,c120e80e,7,../../Data/train/audio/off/c120e80e_nohash_5.wav,1
62584,7c1d8533,11,../../Data/train/audio/two/7c1d8533_nohash_2.wav,6
8650,28ce0c58,11,../../Data/train/audio/six/28ce0c58_nohash_4.wav,4
38434,e7ea8b76,1,../../Data/train/audio/no/e7ea8b76_nohash_2.wav,5
30524,28ce0c58,11,../../Data/train/audio/zero/28ce0c58_nohash_3.wav,4
12725,c1d39ce8,4,../../Data/train/audio/left/c1d39ce8_nohash_6.wav,0
57672,cb8f8307,11,../../Data/train/audio/nine/cb8f8307_nohash_5.wav,2
12396,e7ea8b76,4,../../Data/train/audio/left/e7ea8b76_nohash_1.wav,5
30337,cb8f8307,11,../../Data/train/audio/zero/cb8f8307_nohash_2.wav,2
7689,c120e80e,11,../../Data/train/audio/six/c120e80e_nohash_10.wav,1
57563,cb2929ce,11,../../Data/train/audio/nine/cb2929ce_nohash_4.wav,3
16050,c120e80e,11,../../Data/train/audio/cat/c120e80e_nohash_2.wav,1
33075,cb2929ce,0,../../Data/train/audio/yes/cb2929ce_nohash_1.wav,3
45038,bdee441c,9,../../Data/train/audio/go/bdee441c_nohash_3.wav,8
36236,cb8f8307,11,../../Data/train/audio/one/cb8f8307_nohash_1.wav,2
48379,e7ea8b76,11,../../Data/train/audio/seven/e7ea8b76_nohash_1.wav,5
49518,28ce0c58,11,../../Data/train/audio/seven/28ce0c58_nohash_3.wav,4
25126,c1d39ce8,11,../../Data/train/audio/five/c1d39ce8_nohash_0.wav,0
22274,28ce0c58,11,../../Data/train/audio/eight/28ce0c58_nohash_2.wav,4
9028,c1d39ce8,11,../../Data/train/audio/six/c1d39ce8_nohash_2.wav,0
10502,e7ea8b76,11,../../Data/train/audio/three/e7ea8b76_nohash_0.wav,5
60026,28ce0c58,6,../../Data/train/audio/on/28ce0c58_nohash_2.wav,4
9301,c120e80e,11,../../Data/train/audio/six/c120e80e_nohash_6.wav,1
54545,e7ea8b76,11,../../Data/train/audio/tree/e7ea8b76_nohash_0.wav,5
37400,c1d39ce8,1,../../Data/train/audio/no/c1d39ce8_nohash_9.wav,0
44512,c1d39ce8,9,../../Data/train/audio/go/c1d39ce8_nohash_9.wav,0
13669,c120e80e,4,../../Data/train/audio/left/c120e80e_nohash_5.wav,1
48897,cb8f8307,11,../../Data/train/audio/seven/cb8f8307_nohash_7.wav,2
21008,7c1d8533,11,../../Data/train/audio/eight/7c1d8533_nohash_0.wav,6
26945,e7ea8b76,3,../../Data/train/audio/down/e7ea8b76_nohash_4.wav,5
33505,28ce0c58,0,../../Data/train/audio/yes/28ce0c58_nohash_2.wav,4
23996,c1d39ce8,11,../../Data/train/audio/five/c1d39ce8_nohash_5.wav,0
40142,c1d39ce8,5,../../Data/train/audio/right/c1d39ce8_nohash_3.wav,0
23378,e7ea8b76,11,../../Data/train/audio/five/e7ea8b76_nohash_5.wav,5
54118,28ce0c58,11,../../Data/train/audio/dog/28ce0c58_nohash_0.wav,4
62371,d0faf7e4,11,../../Data/train/audio/two/d0faf7e4_nohash_0.wav,7
29837,7c1d8533,11,../../Data/train/audio/zero/7c1d8533_nohash_0.wav,6
58323,c120e80e,6,../../Data/train/audio/on/c120e80e_nohash_7.wav,1
60906,cb8f8307,11,../../Data/train/audio/two/cb8f8307_nohash_0.wav,2
56416,28ce0c58,11,../../Data/train/audio/nine/28ce0c58_nohash_1.wav,4
47472,cb8f8307,2,../../Data/train/audio/up/cb8f8307_nohash_4.wav,2
45540,bdee441c,9,../../Data/train/audio/go/bdee441c_nohash_4.wav,8
40790,d0faf7e4,5,../../Data/train/audio/right/d0faf7e4_nohash_2.wav,7
41626,7c1d8533,8,../../Data/train/audio/stop/7c1d8533_nohash_1.wav,6
10725,9a7c1f83,11,../../Data/train/audio/three/9a7c1f83_nohash_0.wav,9
14051,e7ea8b76,4,../../Data/train/audio/left/e7ea8b76_nohash_4.wav,5
45560,7c1d8533,9,../../Data/train/audio/go/7c1d8533_nohash_2.wav,6
8987,cb2929ce,11,../../Data/train/audio/six/cb2929ce_nohash_1.wav,3
25290,c120e80e,3,../../Data/train/audio/down/c120e80e_nohash_7.wav,1
23368,c1d39ce8,11,../../Data/train/audio/five/c1d39ce8_nohash_7.wav,0
31055,e7ea8b76,11,../../Data/train/audio/zero/e7ea8b76_nohash_4.wav,5
18530,c120e80e,7,../../Data/train/audio/off/c120e80e_nohash_3.wav,1
14421,9a7c1f83,4,../../Data/train/audio/left/9a7c1f83_nohash_3.wav,9
44580,9a7c1f83,9,../../Data/train/audio/go/9a7c1f83_nohash_2.wav,9
18232,cb8f8307,7,../../Data/train/audio/off/cb8f8307_nohash_5.wav,2
34578,7c1d8533,11,../../Data/train/audio/one/7c1d8533_nohash_0.wav,6
31768,bdee441c,0,../../Data/train/audio/yes/bdee441c_nohash_0.wav,8
47342,c1d39ce8,2,../../Data/train/audio/up/c1d39ce8_nohash_2.wav,0
50085,28ce0c58,11,../../Data/train/audio/seven/28ce0c58_nohash_2.wav,4
5536,c1d39ce8,11,../../Data/train/audio/four/c1d39ce8_nohash_4.wav,0
59367,c1d39ce8,6,../../Data/train/audio/on/c1d39ce8_nohash_5.wav,0
24769,c120e80e,11,../../Data/train/audio/five/c120e80e_nohash_2.wav,1
33239,cb8f8307,0,../../Data/train/audio/yes/cb8f8307_nohash_4.wav,2
24574,cb2929ce,11,../../Data/train/audio/five/cb2929ce_nohash_4.wav,3
58797,cb2929ce,6,../../Data/train/audio/on/cb2929ce_nohash_0.wav,3
9239,e7ea8b76,11,../../Data/train/audio/six/e7ea8b76_nohash_3.wav,5
42890,cb2929ce,8,../../Data/train/audio/stop/cb2929ce_nohash_4.wav,3
63749,9a7c1f83,11,../../Data/train/audio/marvin/9a7c1f83_nohash_2.wav,9
26794,bdee441c,3,../../Data/train/audio/down/bdee441c_nohash_1.wav,8
62336,e7ea8b76,11,../../Data/train/audio/two/e7ea8b76_nohash_4.wav,5
38573,c120e80e,1,../../Data/train/audio/no/c120e80e_nohash_3.wav,1
27195,7c1d8533,3,../../Data/train/audio/down/7c1d8533_nohash_2.wav,6
32246,e7ea8b76,0,../../Data/train/audio/yes/e7ea8b76_nohash_0.wav,5
22601,c120e80e,11,../../Data/train/audio/eight/c120e80e_nohash_3.wav,1
58577,cb2929ce,6,../../Data/train/audio/on/cb2929ce_nohash_5.wav,3
14286,e7ea8b76,4,../../Data/train/audio/left/e7ea8b76_nohash_2.wav,5
37229,9a7c1f83,1,../../Data/train/audio/no/9a7c1f83_nohash_0.wav,9
4525,28ce0c58,11,../../Data/train/audio/four/28ce0c58_nohash_4.wav,4
10251,cb8f8307,11,../../Data/train/audio/three/cb8f8307_nohash_0.wav,2
24837,e7ea8b76,11,../../Data/train/audio/five/e7ea8b76_nohash_2.wav,5
26187,d0faf7e4,3,../../Data/train/audio/down/d0faf7e4_nohash_3.wav,7
43643,e7ea8b76,9,../../Data/train/audio/go/e7ea8b76_nohash_1.wav,5
43811,7c1d8533,9,../../Data/train/audio/go/7c1d8533_nohash_6.wav,6
8143,7c1d8533,11,../../Data/train/audio/six/7c1d8533_nohash_0.wav,6
57073,28ce0c58,11,../../Data/train/audio/nine/28ce0c58_nohash_3.wav,4
62561,bdee441c,11,../../Data/train/audio/two/bdee441c_nohash_4.wav,8
62769,cb8f8307,11,../../Data/train/audio/two/cb8f8307_nohash_1.wav,2
21473,d0faf7e4,11,../../Data/train/audio/eight/d0faf7e4_nohash_3.wav,7
50598,c1d39ce8,11,../../Data/train/audio/seven/c1d39ce8_nohash_0.wav,0
22390,c120e80e,11,../../Data/train/audio/eight/c120e80e_nohash_2.wav,1
40515,cb2929ce,5,../../Data/train/audio/right/cb2929ce_nohash_4.wav,3
62009,c1d39ce8,11,../../Data/train/audio/two/c1d39ce8_nohash_2.wav,0
17481,cb2929ce,7,../../Data/train/audio/off/cb2929ce_nohash_2.wav,3
8626,9a7c1f83,11,../../Data/train/audio/six/9a7c1f83_nohash_2.wav,9
46016,c120e80e,2,../../Data/train/audio/up/c120e80e_nohash_7.wav,1
35125,cb2929ce,11,../../Data/train/audio/one/cb2929ce_nohash_2.wav,3
40595,28ce0c58,5,../../Data/train/audio/right/28ce0c58_nohash_2.wav,4
59271,28ce0c58,6,../../Data/train/audio/on/28ce0c58_nohash_4.wav,4
39349,e7ea8b76,5,../../Data/train/audio/right/e7ea8b76_nohash_0.wav,5
17529,c1d39ce8,7,../../Data/train/audio/off/c1d39ce8_nohash_5.wav,0
46954,9a7c1f83,2,../../Data/train/audio/up/9a7c1f83_nohash_2.wav,9
39730,cb2929ce,5,../../Data/train/audio/right/cb2929ce_nohash_3.wav,3
33117,c1d39ce8,0,../../Data/train/audio/yes/c1d39ce8_nohash_2.wav,0
22941,e7ea8b76,11,../../Data/train/audio/five/e7ea8b76_nohash_1.wav,5
24411,9a7c1f83,11,../../Data/train/audio/five/9a7c1f83_nohash_5.wav,9
63260,c1d39ce8,11,../../Data/train/audio/marvin/c1d39ce8_nohash_1.wav,0
39819,9a7c1f83,5,../../Data/train/audio/right/9a7c1f83_nohash_2.wav,9
35858,d0faf7e4,11,../../Data/train/audio/one/d0faf7e4_nohash_0.wav,7
46858,cb2929ce,2,../../Data/train/audio/up/cb2929ce_nohash_3.wav,3
47911,e7ea8b76,2,../../Data/train/audio/up/e7ea8b76_nohash_2.wav,5
11356,c1d39ce8,11,../../Data/train/audio/three/c1d39ce8_nohash_2.wav,0
61950,c120e80e,11,../../Data/train/audio/two/c120e80e_nohash_5.wav,1
34182,9a7c1f83,11,../../Data/train/audio/one/9a7c1f83_nohash_1.wav,9
10973,cb8f8307,11,../../Data/train/audio/three/cb8f8307_nohash_2.wav,2
50605,c120e80e,11,../../Data/train/audio/seven/c120e80e_nohash_4.wav,1
5062,bdee441c,11,../../Data/train/audio/four/bdee441c_nohash_1.wav,8
33885,cb2929ce,0,../../Data/train/audio/yes/cb2929ce_nohash_7.wav,3
20017,c120e80e,11,../../Data/train/audio/house/c120e80e_nohash_1.wav,1
27664,9a7c1f83,11,../../Data/train/audio/sheila/9a7c1f83_nohash_1.wav,9
12908,cb8f8307,4,../../Data/train/audio/left/cb8f8307_nohash_7.wav,2
21037,e7ea8b76,11,../../Data/train/audio/eight/e7ea8b76_nohash_0.wav,5
58580,cb8f8307,6,../../Data/train/audio/on/cb8f8307_nohash_6.wav,2
37003,cb2929ce,1,../../Data/train/audio/no/cb2929ce_nohash_0.wav,3
58822,7c1d8533,6,../../Data/train/audio/on/7c1d8533_nohash_5.wav,6
10478,7c1d8533,11,../../Data/train/audio/three/7c1d8533_nohash_0.wav,6
58698,cb8f8307,6,../../Data/train/audio/on/cb8f8307_nohash_3.wav,2
49929,e7ea8b76,11,../../Data/train/audio/seven/e7ea8b76_nohash_3.wav,5
31009,cb2929ce,11,../../Data/train/audio/zero/cb2929ce_nohash_4.wav,3
38945,7c1d8533,5,../../Data/train/audio/right/7c1d8533_nohash_3.wav,6
3623,7c1d8533,11,../../Data/train/audio/four/7c1d8533_nohash_3.wav,6
40711,c120e80e,5,../../Data/train/audio/right/c120e80e_nohash_2.wav,1
5005,cb8f8307,11,../../Data/train/audio/four/cb8f8307_nohash_4.wav,2
34605,e7ea8b76,11,../../Data/train/audio/one/e7ea8b76_nohash_0.wav,5
18399,e7ea8b76,7,../../Data/train/audio/off/e7ea8b76_nohash_2.wav,5
33986,c120e80e,0,../../Data/train/audio/yes/c120e80e_nohash_4.wav,1
60954,d0faf7e4,11,../../Data/train/audio/two/d0faf7e4_nohash_4.wav,7
56290,7c1d8533,11,../../Data/train/audio/nine/7c1d8533_nohash_1.wav,6
18408,cb2929ce,7,../../Data/train/audio/off/cb2929ce_nohash_6.wav,3
57559,c120e80e,11,../../Data/train/audio/nine/c120e80e_nohash_1.wav,1
30084,9a7c1f83,11,../../Data/train/audio/zero/9a7c1f83_nohash_0.wav,9
43702,7c1d8533,9,../../Data/train/audio/go/7c1d8533_nohash_3.wav,6
40767,bdee441c,5,../../Data/train/audio/right/bdee441c_nohash_4.wav,8
36195,c120e80e,11,../../Data/train/audio/one/c120e80e_nohash_3.wav,1
22186,c120e80e,11,../../Data/train/audio/eight/c120e80e_nohash_1.wav,1
32459,9a7c1f83,0,../../Data/train/audio/yes/9a7c1f83_nohash_0.wav,9
5174,c120e80e,11,../../Data/train/audio/four/c120e80e_nohash_1.wav,1
26617,c1d39ce8,3,../../Data/train/audio/down/c1d39ce8_nohash_2.wav,0
46342,c1d39ce8,2,../../Data/train/audio/up/c1d39ce8_nohash_6.wav,0
34418,d0faf7e4,11,../../Data/train/audio/one/d0faf7e4_nohash_4.wav,7
4701,28ce0c58,11,../../Data/train/audio/four/28ce0c58_nohash_3.wav,4
35881,cb8f8307,11,../../Data/train/audio/one/cb8f8307_nohash_5.wav,2
57933,bdee441c,11,../../Data/train/audio/nine/bdee441c_nohash_2.wav,8
42534,c120e80e,8,../../Data/train/audio/stop/c120e80e_nohash_5.wav,1
44066,7c1d8533,9,../../Data/train/audio/go/7c1d8533_nohash_0.wav,6
46715,9a7c1f83,2,../../Data/train/audio/up/9a7c1f83_nohash_0.wav,9
46880,c120e80e,2,../../Data/train/audio/up/c120e80e_nohash_8.wav,1
25715,c1d39ce8,3,../../Data/train/audio/down/c1d39ce8_nohash_7.wav,0
41705,c1d39ce8,8,../../Data/train/audio/stop/c1d39ce8_nohash_7.wav,0
46051,9a7c1f83,2,../../Data/train/audio/up/9a7c1f83_nohash_1.wav,9
50776,9a7c1f83,11,../../Data/train/audio/bed/9a7c1f83_nohash_1.wav,9
25632,7c1d8533,3,../../Data/train/audio/down/7c1d8533_nohash_1.wav,6
45190,e7ea8b76,9,../../Data/train/audio/go/e7ea8b76_nohash_3.wav,5
10399,cb8f8307,11,../../Data/train/audio/three/cb8f8307_nohash_3.wav,2
5486,d0faf7e4,11,../../Data/train/audio/four/d0faf7e4_nohash_2.wav,7
30263,c120e80e,11,../../Data/train/audio/zero/c120e80e_nohash_8.wav,1
8124,c1d39ce8,11,../../Data/train/audio/six/c1d39ce8_nohash_7.wav,0
35478,c1d39ce8,11,../../Data/train/audio/one/c1d39ce8_nohash_2.wav,0
7443,cb8f8307,11,../../Data/train/audio/bird/cb8f8307_nohash_1.wav,2
23904,28ce0c58,11,../../Data/train/audio/five/28ce0c58_nohash_4.wav,4
51097,cb2929ce,11,../../Data/train/audio/bed/cb2929ce_nohash_0.wav,3
63572,9a7c1f83,11,../../Data/train/audio/marvin/9a7c1f83_nohash_0.wav,9
25364,7c1d8533,3,../../Data/train/audio/down/7c1d8533_nohash_3.wav,6
46267,cb2929ce,2,../../Data/train/audio/up/cb2929ce_nohash_5.wav,3
41520,cb8f8307,8,../../Data/train/audio/stop/cb8f8307_nohash_6.wav,2
41094,c1d39ce8,5,../../Data/train/audio/right/c1d39ce8_nohash_0.wav,0
58170,c120e80e,11,../../Data/train/audio/nine/c120e80e_nohash_4.wav,1
59248,9a7c1f83,6,../../Data/train/audio/on/9a7c1f83_nohash_2.wav,9
29829,e7ea8b76,11,../../Data/train/audio/zero/e7ea8b76_nohash_5.wav,5
42231,28ce0c58,8,../../Data/train/audio/stop/28ce0c58_nohash_4.wav,4
51246,9a7c1f83,11,../../Data/train/audio/bed/9a7c1f83_nohash_0.wav,9
49290,d0faf7e4,11,../../Data/train/audio/seven/d0faf7e4_nohash_3.wav,7
13343,28ce0c58,4,../../Data/train/audio/left/28ce0c58_nohash_4.wav,4
34221,7c1d8533,11,../../Data/train/audio/one/7c1d8533_nohash_3.wav,6
31097,d0faf7e4,11,../../Data/train/audio/zero/d0faf7e4_nohash_0.wav,7
41489,c120e80e,8,../../Data/train/audio/stop/c120e80e_nohash_0.wav,1
47989,bdee441c,2,../../Data/train/audio/up/bdee441c_nohash_2.wav,8
46017,e7ea8b76,2,../../Data/train/audio/up/e7ea8b76_nohash_1.wav,5
13773,bdee441c,4,../../Data/train/audio/left/bdee441c_nohash_3.wav,8
25525,cb2929ce,3,../../Data/train/audio/down/cb2929ce_nohash_5.wav,3
43861,cb2929ce,9,../../Data/train/audio/go/cb2929ce_nohash_5.wav,3
40348,9a7c1f83,5,../../Data/train/audio/right/9a7c1f83_nohash_5.wav,9
38192,28ce0c58,1,../../Data/train/audio/no/28ce0c58_nohash_5.wav,4
25529,cb8f8307,3,../../Data/train/audio/down/cb8f8307_nohash_6.wav,2
40782,7c1d8533,5,../../Data/train/audio/right/7c1d8533_nohash_2.wav,6
24846,7c1d8533,11,../../Data/train/audio/five/7c1d8533_nohash_2.wav,6
63408,cb2929ce,11,../../Data/train/audio/marvin/cb2929ce_nohash_0.wav,3
48218,c1d39ce8,2,../../Data/train/audio/up/c1d39ce8_nohash_0.wav,0
36576,7c1d8533,1,../../Data/train/audio/no/7c1d8533_nohash_3.wav,6
38442,7c1d8533,1,../../Data/train/audio/no/7c1d8533_nohash_2.wav,6
48593,c120e80e,11,../../Data/train/audio/seven/c120e80e_nohash_0.wav,1
45165,bdee441c,9,../../Data/train/audio/go/bdee441c_nohash_1.wav,8
36499,bdee441c,1,../../Data/train/audio/no/bdee441c_nohash_0.wav,8
1236,c120e80e,11,../../Data/train/audio/wow/c120e80e_nohash_1.wav,1
27202,d0faf7e4,3,../../Data/train/audio/down/d0faf7e4_nohash_2.wav,7
29763,cb8f8307,11,../../Data/train/audio/zero/cb8f8307_nohash_3.wav,2
1719,28ce0c58,11,../../Data/train/audio/wow/28ce0c58_nohash_0.wav,4
34139,c120e80e,11,../../Data/train/audio/one/c120e80e_nohash_7.wav,1
17385,d0faf7e4,7,../../Data/train/audio/off/d0faf7e4_nohash_3.wav,7
45694,c120e80e,9,../../Data/train/audio/go/c120e80e_nohash_3.wav,1
34564,c1d39ce8,11,../../Data/train/audio/one/c1d39ce8_nohash_7.wav,0
12067,c120e80e,11,../../Data/train/audio/three/c120e80e_nohash_3.wav,1
57653,28ce0c58,11,../../Data/train/audio/nine/28ce0c58_nohash_2.wav,4
38424,bdee441c,1,../../Data/train/audio/no/bdee441c_nohash_4.wav,8
46308,d0faf7e4,2,../../Data/train/audio/up/d0faf7e4_nohash_4.wav,7
40407,bdee441c,5,../../Data/train/audio/right/bdee441c_nohash_1.wav,8
25133,c120e80e,11,../../Data/train/audio/five/c120e80e_nohash_4.wav,1
43939,c1d39ce8,9,../../Data/train/audio/go/c1d39ce8_nohash_6.wav,0
60283,c1d39ce8,6,../../Data/train/audio/on/c1d39ce8_nohash_4.wav,0
32001,c120e80e,0,../../Data/train/audio/yes/c120e80e_nohash_0.wav,1
23745,d0faf7e4,11,../../Data/train/audio/five/d0faf7e4_nohash_1.wav,7
37988,cb8f8307,1,../../Data/train/audio/no/cb8f8307_nohash_4.wav,2
18413,d0faf7e4,7,../../Data/train/audio/off/d0faf7e4_nohash_2.wav,7
14728,bdee441c,11,../../Data/train/audio/cat/bdee441c_nohash_0.wav,8
